"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"2040",0,0,0,0,0
"2041",0,0,0,0,0
"2042",0,0,0,0,0
"2044",0,0,0,0,0
"2045",0,0,0,0,0
"2046",0,0,0,0,0
"2047",0,0,0,0,0
"2049",1,1,1,1,0
"2051",0,0,0,0,0
"2052",0,0,0,0,0
"2053",0,0,0,0,0
"2055",0,0,0,0,0
"2058",1,1,1,1,0
"2060",0,0,0,0,0
"2061",0,0,0,0,0
"2063",0,0,0,0,0
"2064",0,0,0,0,0
"2067",0,0,0,0,0
"2069",0,0,0,0,0
"2070",0,0,0,0,0
"2071",0,0,0,0,0
"2072",0,0,0,0,0
"2075",0,0,0,0,0
"2076",1,1,1,1,0
"2079",0,0,0,0,0
"2081",0,0,0,0,0
"2089",0,1,1,1,0
"2090",0,0,0,0,0
"2091",0,0,0,0,0
"2093",0,0,0,0,0
"2094",0,0,0,0,0
"2095",0,0,0,0,0
"2097",0,0,0,0,0
"2098",0,0,0,0,0
"2099",0,0,0,0,0
"2104",0,0,0,0,0
"2105",0,0,0,0,0
"2106",0,0,0,0,0
"2107",0,0,0,0,0
"2108",0,0,0,0,0
"2109",1,1,0,1,0
"2110",0,0,0,0,0
"2111",0,0,0,0,0
"2113",0,0,0,0,0
"2114",0,0,0,0,0
"2117",0,0,0,0,0
"2118",1,1,1,1,0
"2119",0,0,0,0,0
"2123",0,0,0,0,0
"2124",0,0,0,0,0
"2125",0,0,0,0,0
"2127",0,0,1,1,0
"2128",0,0,0,0,0
"2129",0,0,0,0,0
"2131",0,0,0,0,0
"2133",1,1,1,1,0
"2134",0,0,0,0,0
"2135",1,0,1,1,0
"2136",0,0,0,0,0
"2137",0,0,0,0,0
"2138",0,0,0,0,0
"2141",0,0,0,0,0
"2144",0,0,0,0,0
"2148",0,0,0,0,0
"2154",0,1,0,0,0
"2160",0,0,0,0,0
"2163",0,0,0,0,0
"2166",0,0,0,0,0
"2172",1,1,1,1,0
"2177",1,1,1,1,0
"2181",1,1,0,1,0
"2185",0,0,0,0,0
"2187",0,0,0,0,0
"2188",0,0,0,0,0
"2189",0,0,0,0,0
"2191",0,0,0,0,0
"2193",1,1,1,1,0
"2198",0,0,0,0,0
"2199",0,0,0,0,0
"2202",0,0,0,0,0
"2208",0,0,0,0,0
"2209",0,0,0,0,0
"2211",0,0,0,0,0
"2212",0,0,0,0,0
"2215",0,0,0,0,0
"2218",0,0,0,0,0
"2219",0,0,0,0,0
"2220",0,0,0,0,0
"2221",0,0,0,0,0
"2224",0,0,0,0,0
"2225",0,0,0,0,0
"2226",1,1,1,1,0
"2228",0,0,0,0,0
"2229",0,0,0,0,0
"2230",0,0,0,0,0
"2231",0,0,0,0,0
"2232",0,0,0,0,0
"2234",0,0,1,0,0
"2235",0,0,0,0,0
"2236",0,0,0,0,0
"2238",0,0,0,0,0
"2239",0,0,0,0,0
"2241",0,0,0,0,0
"2243",0,0,0,0,0
"2245",0,0,0,0,0
"2246",0,0,0,0,0
"2248",0,0,0,0,0
"2250",0,0,0,0,0
"2251",0,0,0,0,0
"2253",0,0,0,0,0
"2257",0,0,0,0,0
"2258",1,1,1,1,0
"2259",0,1,1,0,0
"2261",0,0,0,0,0
"2262",1,1,1,1,0
"2264",1,1,1,1,0
"2272",1,0,0,0,0
"2274",0,0,0,0,0
"2276",0,0,0,0,0
"2277",0,0,0,0,0
"2279",0,0,0,0,0
"2280",0,0,0,0,0
"2283",0,0,0,0,0
"2284",0,0,0,0,0
"2285",0,1,1,1,0
"2287",0,0,0,0,0
"2289",1,1,1,1,0
"2290",1,0,0,0,0
"2291",0,0,0,0,0
"2292",0,0,0,0,0
"2293",0,0,0,0,0
"2296",1,1,1,1,0
"2297",0,0,0,0,0
"2298",0,0,0,0,0
"2299",0,0,0,0,0
"2300",1,1,1,1,0
"2301",0,0,0,0,0
"2303",0,0,0,0,0
"2304",0,0,0,0,0
"2305",0,0,0,0,0
"2306",1,1,1,1,0
"2309",1,1,1,1,0
"2310",1,1,1,0,0
"2312",0,0,0,0,0
"2313",0,0,0,0,0
"2316",0,0,0,0,0
"2318",0,0,0,0,0
"2320",1,1,1,1,0
"2321",0,0,0,0,0
"2324",1,0,0,0,0
"2325",1,1,1,1,0
"2326",1,1,1,1,0
"2327",0,0,0,0,0
"2331",0,0,0,0,0
"2333",0,0,0,0,0
"2334",0,0,0,0,0
"2335",0,0,0,0,0
"2339",0,0,0,0,0
"2341",0,0,0,0,0
"2343",0,0,0,0,0
"2344",0,0,0,0,0
"2345",1,1,1,1,0
"2347",0,0,0,0,0
"2349",0,0,0,0,0
"2352",0,0,0,0,0
"2354",0,0,0,0,0
"2356",0,0,0,0,0
"2357",0,0,0,0,0
"2363",0,0,0,0,0
"2364",1,1,1,1,0
"2365",0,0,0,0,0
"2367",0,0,0,0,0
"2368",0,0,0,0,0
"2371",0,0,0,0,0
"2374",0,0,0,0,0
"2375",0,0,0,0,0
"2376",1,1,1,1,0
"2377",0,0,0,0,0
"2378",0,0,0,0,0
"2379",0,0,0,0,0
"2381",0,1,1,0,0
"2382",0,0,0,0,0
"2383",0,0,0,0,0
"2384",0,0,0,0,0
"2385",1,0,1,0,0
"2386",0,0,0,0,0
"2389",0,0,0,0,0
"2390",0,0,0,0,0
"2392",0,0,0,0,0
"2394",0,0,0,1,0
"2396",0,0,0,0,0
"2397",0,0,0,0,0
"2398",0,0,0,0,0
"2399",0,0,0,0,0
"2400",0,0,0,0,0
"2401",0,0,0,0,0
"2405",0,0,0,0,0
"2407",0,0,0,0,0
"2410",0,0,0,0,0
"2413",0,0,0,0,0
"2414",0,0,0,0,0
"2418",1,1,1,1,0
"2419",0,0,0,0,0
"2420",0,0,0,0,0
"2423",0,0,0,0,0
"2424",0,0,0,0,0
"2430",0,0,0,0,0
"2435",1,1,1,1,0
"2437",0,0,0,0,0
"2439",1,1,1,1,0
"2441",0,0,0,0,0
"2442",0,0,0,0,0
"2446",0,0,0,0,0
"2449",0,0,0,0,0
"2450",0,0,0,0,0
"2453",0,0,0,0,0
"2455",0,0,0,0,0
"2456",1,1,1,1,0
"2464",0,0,0,0,0
"2466",0,0,0,0,0
"2472",0,0,0,0,0
"2476",0,0,0,0,0
"2477",0,0,0,0,0
"2478",0,0,0,0,0
"2479",0,0,0,0,0
"2481",0,0,0,0,0
"2482",0,0,0,0,0
"2484",0,0,0,0,0
"2485",0,0,0,0,0
"2486",0,0,0,0,0
"2489",0,0,0,0,0
"2490",0,0,0,0,0
"2492",0,0,0,0,0
"2495",0,0,0,0,0
"2496",0,0,0,0,0
"2497",0,0,0,0,0
"2500",1,1,1,1,0
"2505",1,1,1,1,0
"2507",0,0,0,0,0
"2509",0,0,0,0,0
"2512",1,1,1,1,0
"2513",1,1,1,1,0
"2515",0,0,0,0,0
"2517",1,1,1,1,0
"2518",0,0,1,0,0
"2519",0,1,1,1,0
"2520",0,0,0,0,0
"2521",0,0,0,0,0
"2522",0,0,0,0,0
"2523",0,0,0,0,0
"2527",0,0,0,0,0
"2528",1,1,1,1,0
"2529",0,0,0,0,0
"2533",0,0,1,0,0
"2534",0,0,0,0,0
"2541",0,0,0,0,0
"2545",0,0,0,0,0
"2546",0,0,0,0,0
"2547",0,0,0,0,0
"2548",0,0,0,0,0
"2549",0,1,1,1,0
"2553",0,0,0,0,0
"2554",0,0,0,0,0
"2556",0,0,0,0,0
"2557",0,0,0,0,0
"2558",0,0,0,0,0
"2559",0,0,0,0,0
"2560",0,0,0,0,0
"2562",0,0,0,0,0
"2564",0,0,0,0,0
"2566",0,1,1,1,0
"2568",0,0,0,0,0
"2569",0,0,0,0,0
"2572",1,1,1,1,0
"2573",0,0,0,0,0
"2577",0,0,0,0,0
"2579",0,0,0,0,0
"2582",1,1,1,1,0
"2585",0,0,0,0,0
"2590",1,1,1,1,0
"2592",0,0,0,0,0
"2593",0,0,0,0,0
"2595",0,0,0,0,0
"2599",0,0,0,0,0
"2601",0,0,0,0,0
"2603",0,0,0,0,0
"2605",1,1,1,1,0
"2607",1,1,1,1,0
"2608",1,1,1,1,0
"2609",0,0,0,0,0
"2611",0,0,0,0,0
"2612",0,0,0,0,0
"2615",0,0,0,0,0
"2624",0,0,0,0,0
"2625",0,0,0,0,0
"2626",0,1,1,1,0
"2630",0,0,0,0,0
"2631",1,0,1,1,0
"2634",0,0,0,0,0
"2635",1,1,1,1,0
"2637",0,0,0,0,0
"2638",0,1,1,0,0
"2639",0,0,0,0,0
"2640",0,0,0,0,0
"2643",1,0,0,0,0
"2644",1,0,0,0,0
"2646",0,0,0,0,0
"2649",0,0,0,0,0
"2651",0,0,0,0,0
"2653",0,0,0,0,0
"2655",0,0,0,0,0
"2658",0,0,1,0,0
"2659",0,0,0,0,0
"2660",0,0,0,0,0
"2662",0,0,0,0,0
"2663",0,0,0,0,0
"2664",0,0,0,0,0
"2667",0,0,0,0,0
"2670",0,0,0,0,0
"2671",0,0,0,0,0
"2672",1,1,1,1,0
"2675",0,0,0,0,0
"2676",0,0,0,0,0
"2677",0,0,0,0,0
"2678",0,0,0,0,0
"2679",0,0,0,0,0
"2684",0,0,0,0,0
"2685",0,1,1,0,0
"2686",1,1,1,1,0
"2691",0,0,0,0,0
"2692",0,0,0,0,0
"2696",1,1,1,1,0
"2701",0,0,0,0,0
"2706",1,1,1,1,0
"2711",0,0,0,0,0
"2714",0,0,0,0,0
"2716",0,0,0,0,0
"2718",0,0,0,0,0
"2722",0,0,0,0,0
"2723",0,0,0,0,0
"2725",0,0,0,0,0
"2726",0,0,0,0,0
"2727",0,0,0,0,0
"2728",0,0,0,0,0
"2733",0,0,0,0,0
"2734",1,1,1,1,0
"2736",0,0,0,0,0
"2741",0,0,0,0,0
"2744",0,0,0,0,0
"2747",0,0,0,0,0
"2748",0,0,0,0,0
"2749",0,0,0,0,0
"2754",0,0,0,0,0
"2755",0,1,1,0,0
"2758",1,1,1,1,0
"2763",0,0,0,0,0
"2764",0,0,0,0,0
"2767",0,0,0,0,0
"2768",0,0,0,0,0
"2772",0,0,0,0,0
"2777",0,0,0,0,0
"2778",0,0,0,0,0
"2779",0,0,0,0,0
"2782",0,0,0,0,0
"2785",0,0,0,0,0
"2788",0,0,0,0,0
"2790",0,0,0,0,0
"2792",0,0,0,0,0
"2793",0,0,0,0,0
"2798",1,1,1,1,0
"2799",1,0,0,0,0
"2802",0,0,0,0,0
"2805",0,0,0,0,0
"2808",0,0,0,0,0
"2813",0,0,0,0,0
"2814",0,0,0,0,0
"2817",0,0,0,0,0
"2819",0,0,0,0,0
"2822",0,0,0,0,0
"2823",0,1,1,1,0
"2826",0,0,0,0,0
"2827",0,0,0,0,0
"2828",0,0,0,0,0
"2829",0,0,0,0,0
"2830",0,0,0,0,0
"2831",0,0,0,0,0
"2832",0,0,0,0,0
"2833",0,0,0,0,0
"2835",0,0,0,0,0
"2838",1,0,0,0,0
"2839",0,0,0,0,0
"2841",0,0,0,0,0
"2843",0,0,0,0,0
"2846",0,0,0,0,0
"2847",0,0,0,0,0
"2852",0,0,0,0,0
"2853",0,0,0,0,0
"2855",0,0,0,0,0
"2857",0,0,0,0,0
"2860",0,0,0,0,0
"2862",1,1,1,1,0
"2866",0,0,0,0,0
"2868",0,0,0,0,0
"2869",0,0,0,0,0
"2872",1,1,1,1,0
"2873",1,1,1,1,0
"2877",0,0,0,0,0
"2878",0,0,0,0,0
"2879",1,1,1,1,0
"2880",1,0,0,0,0
"2881",0,0,0,0,0
"2882",0,0,0,0,0
"2883",1,0,0,0,0
"2889",0,0,0,0,0
"2890",0,0,0,0,0
"2891",0,0,0,0,0
"2892",0,0,0,0,0
"2894",0,0,0,0,0
"2896",0,0,0,0,0
"2899",0,0,0,0,0
"2907",1,1,1,0,0
"2910",0,0,0,0,0
"2911",0,0,0,0,0
"2915",0,0,0,0,0
"2916",1,1,1,1,0
"2919",1,1,1,1,0
"2920",1,1,1,1,0
"2922",0,0,0,0,0
"2925",0,0,0,0,0
"2926",1,1,0,1,0
"2927",1,1,1,1,0
"2930",0,0,0,0,0
"2932",0,0,0,0,0
"2933",0,0,0,0,0
"2934",0,0,0,0,0
"2936",0,0,0,0,0
"2939",0,0,0,0,0
"2940",0,0,0,0,0
"2941",0,0,0,0,0
"2942",0,0,0,0,0
"2945",0,0,0,0,0
"2955",0,0,0,0,0
"2956",0,0,0,0,0
"2959",0,0,0,0,0
"2960",0,0,0,0,0
"2962",0,0,0,0,0
"2963",1,1,1,1,0
"2965",0,0,0,0,0
"2974",0,0,0,0,0
"2976",1,1,1,1,0
"2981",0,0,0,0,0
"2982",0,0,0,0,0
"2985",1,1,0,1,0
"2988",0,0,0,0,0
"2996",1,1,1,1,0
"2997",0,0,0,0,0
"3003",1,1,1,1,0
"3004",0,0,0,0,0
"3005",0,0,0,0,0
"3007",0,0,0,0,0
"3008",0,0,0,0,0
"3009",0,0,0,0,0
"3012",0,0,0,0,0
"3015",0,0,0,0,0
"3016",0,0,0,0,0
"3017",0,0,0,0,0
"3018",1,1,1,1,0
"3020",0,0,0,0,0
"3024",0,0,0,0,0
"3025",1,0,0,0,0
"3030",0,0,0,0,0
"3031",0,0,0,0,0
"3034",1,1,0,0,0
"3035",0,0,0,1,0
"3037",0,0,0,0,0
"3038",1,1,1,1,0
"3039",0,0,0,0,0
"3041",0,0,0,0,0
"3043",0,0,0,0,0
"3044",0,0,0,0,0
"3045",0,0,0,0,0
"3046",1,1,1,1,0
"3049",0,0,0,0,0
"3051",0,0,0,0,0
"3052",1,1,1,1,0
"3053",0,0,0,0,0
"3054",0,0,0,0,0
"3056",0,0,0,0,0
"3057",0,0,0,0,0
"3059",0,0,0,0,0
"3061",0,0,0,0,0
"3062",0,0,0,0,0
"3064",1,1,1,1,0
"3067",0,0,0,0,0
"3070",0,0,0,0,0
"3071",0,0,0,0,0
"3072",0,0,0,0,0
"3075",0,0,0,0,0
"3077",0,0,0,0,0
"3078",0,0,0,0,0
"3086",1,1,1,1,0
"3087",0,0,0,0,0
"3089",0,0,0,0,0
"3090",0,0,0,0,0
"3091",0,0,0,0,0
"3092",0,0,0,0,0
"3093",0,0,0,0,0
"3094",0,0,0,0,0
"3095",1,0,0,0,0
"3096",0,0,0,0,0
"3099",0,0,0,0,0
"3103",0,0,0,0,0
"3104",0,0,0,0,0
"3105",0,0,0,0,0
"3106",0,0,0,0,0
"3109",0,0,0,0,0
"3111",0,0,0,0,0
"3112",0,0,0,0,0
"3113",0,0,0,0,0
"3114",1,1,1,1,0
"3119",1,0,0,0,0
"3121",0,0,0,0,0
"3123",0,0,0,0,0
"3125",0,0,0,0,0
"3127",0,0,0,0,0
"3134",0,0,0,0,0
"3136",0,0,0,0,0
"3137",0,0,0,0,0
"3138",0,0,0,0,0
"3139",0,0,0,0,0
"3140",0,0,0,0,0
"3142",0,0,0,0,0
"3144",0,0,0,0,0
"3145",0,0,0,0,0
"3146",0,0,0,0,0
"3148",0,0,0,0,0
"3149",0,0,0,0,0
"3150",0,0,0,0,0
"3151",0,0,0,0,0
"3152",0,0,0,0,0
"3157",0,0,0,0,0
"3158",1,1,1,1,0
"3161",0,0,0,0,0
"3162",0,0,0,0,0
"3165",1,1,1,1,0
"3166",0,0,0,0,0
"3169",0,0,0,0,0
"3170",1,1,1,1,0
"3171",1,1,1,1,0
"3173",0,0,0,0,0
"3174",0,0,0,0,0
"3181",0,0,0,0,0
"3189",0,0,0,0,0
"3190",0,0,0,0,0
"3191",0,0,0,0,0
"3194",0,0,0,0,0
"3195",1,1,1,1,0
"3198",0,0,0,0,0
"3199",1,0,0,1,0
"3200",0,0,0,0,0
"3201",0,0,0,0,0
"3203",0,0,0,0,0
"3207",0,0,0,0,0
"3209",0,0,0,0,0
"3210",0,0,1,0,0
"3213",0,0,0,0,0
"3215",0,0,0,0,0
"3217",0,0,0,0,0
"3223",0,0,0,0,0
"3224",1,1,1,1,0
"3225",0,0,0,0,0
"3227",0,0,0,0,0
"3228",0,0,0,0,0
"3230",0,0,0,0,0
"3231",1,1,1,1,0
"3233",0,0,0,0,0
"3235",0,0,0,0,0
"3237",0,0,0,0,0
"3239",0,0,0,0,0
"3240",0,0,0,0,0
"3241",0,0,0,0,0
"3242",1,1,1,0,0
"3243",0,0,0,0,0
"3244",0,0,0,0,0
"3247",0,0,0,0,0
"3248",0,0,0,0,0
"3252",0,0,0,0,0
"3253",0,0,0,0,0
"3256",0,0,0,0,0
"3257",0,0,0,0,0
"3258",0,0,0,0,0
"3260",0,0,0,0,0
"3262",0,0,0,0,0
"3263",0,0,0,0,0
"3264",1,1,1,1,0
"3265",0,0,0,0,0
"3266",1,1,1,1,0
"3267",0,0,0,0,0
"3270",0,0,0,0,0
"3272",0,0,0,0,0
"3274",0,0,0,0,0
"3276",0,0,0,0,0
"3277",0,0,0,0,0
"3278",0,0,0,0,0
"3279",0,0,0,0,0
"3280",0,0,0,0,0
"3282",0,0,0,0,0
"3283",0,0,0,0,0
"3287",0,0,0,0,0
"3292",0,0,0,0,0
"3297",0,0,0,0,0
"3298",0,0,0,0,0
"3302",0,0,0,0,0
"3303",0,0,0,0,0
"3307",0,0,0,0,0
"3310",0,0,0,0,0
"3313",0,0,0,0,0
"3314",0,0,0,0,0
"3315",1,1,1,1,0
"3317",0,0,0,0,0
"3320",0,0,0,0,0
"3321",0,0,0,0,0
"3323",0,0,0,0,0
"3325",0,0,0,0,0
"3326",0,0,0,0,0
"3328",0,0,0,0,0
"3331",0,0,0,0,0
"3332",0,0,0,0,0
"3334",0,0,0,0,0
"3335",0,0,0,0,0
"3336",0,0,0,0,0
"3338",0,0,0,0,0
"3339",0,0,0,0,0
"3341",0,0,0,0,0
"3342",0,0,0,0,0
"3343",0,0,0,0,0
"3345",0,0,0,0,0
"3346",0,0,0,0,0
"3350",0,0,0,0,0
"3353",0,0,0,0,0
"3361",0,0,0,0,0
"3363",0,0,0,0,0
"3367",0,0,0,0,0
"3368",0,0,0,0,0
"3369",0,0,0,0,0
"3373",0,0,0,0,0
"3376",1,1,1,1,0
"3380",1,1,1,1,0
"3381",1,0,0,0,0
"3382",0,0,0,0,0
"3383",0,0,0,0,0
"3386",1,1,1,1,0
"3387",0,0,0,0,0
"3388",1,1,1,1,0
"3390",1,1,1,1,0
"3391",1,1,1,1,0
"3393",0,0,0,0,0
"3396",0,0,0,0,0
"3400",0,0,0,0,0
"3402",1,1,1,1,0
"3403",0,0,0,0,0
"3405",0,0,0,0,0
"3406",0,0,0,0,0
"3407",0,0,0,0,0
"3410",0,0,0,0,0
"3412",0,0,0,0,0
"3413",1,1,1,1,0
"3414",0,0,0,0,0
"3415",0,0,0,0,0
"3417",0,0,0,0,0
"3418",0,0,0,0,0
"3419",0,0,1,1,0
"3421",0,0,0,0,0
"3422",0,0,0,0,0
"3423",0,0,0,0,0
"3426",0,0,0,0,0
"3427",0,0,0,0,0
"3428",0,0,0,0,0
"3429",0,0,0,0,0
"3432",0,0,0,0,0
"3433",0,0,0,0,0
"3443",1,1,1,1,0
"3444",0,0,0,0,0
"3445",0,0,1,1,0
"3448",0,0,0,0,0
"3449",0,0,0,0,0
"3453",0,0,0,0,0
"3455",0,1,1,1,0
"3457",0,0,0,0,0
"3458",0,0,0,0,0
"3459",0,0,0,0,0
"3462",0,0,0,0,0
"3464",0,0,0,0,0
"3465",0,0,0,0,0
"3466",0,0,0,0,0
"3467",1,1,1,1,0
"3472",0,0,0,0,0
"3473",0,0,0,0,0
"3476",0,0,0,0,0
"3477",1,1,1,1,0
"3481",0,0,0,0,0
"3482",0,0,0,0,0
"3483",0,0,0,0,0
"3484",0,0,0,0,0
"3491",0,0,0,0,0
"3492",0,0,0,0,0
"3496",0,0,0,0,0
"3497",1,0,0,0,0
"3499",0,0,0,0,0
"3500",0,0,0,0,0
"3501",0,0,0,0,0
"3502",0,0,0,0,0
"3504",1,1,1,1,0
"3505",0,0,0,0,0
"3506",0,0,0,0,0
"3507",1,1,1,1,0
"3509",0,0,0,0,0
"3511",0,0,0,0,0
"3512",0,0,0,0,0
"3514",0,0,0,0,0
"3515",1,1,1,1,0
"3516",0,0,0,0,0
"3518",0,0,0,0,0
"3519",0,0,0,0,0
"3520",0,0,0,0,0
"3522",0,0,0,0,0
"3524",0,0,0,0,0
"3528",0,0,0,0,0
"3529",0,1,1,1,0
"3530",0,0,0,0,0
"3531",0,0,0,0,0
"3533",0,0,0,0,0
"3534",1,1,1,1,0
"3535",0,0,0,0,0
"3536",0,0,0,0,0
"3537",0,0,0,0,0
"3538",0,0,0,0,0
"3540",0,0,0,0,0
"3541",0,0,0,0,0
"3544",0,0,0,0,0
"3547",0,0,0,0,0
"3549",1,1,1,1,0
"3551",0,0,0,0,0
"3552",0,0,0,0,0
"3555",0,0,0,0,0
"3557",0,1,1,1,0
"3559",0,0,0,0,0
"3560",0,0,0,0,0
"3564",0,0,1,0,0
"3565",0,0,0,0,0
"3566",0,0,0,0,0
"3572",0,0,0,0,0
"3574",1,1,1,1,0
"3578",0,0,1,1,0
"3580",0,0,0,0,0
"3581",1,0,0,0,0
"3583",0,0,0,0,0
"3584",1,1,1,0,0
"3587",0,0,0,0,0
"3588",0,0,0,0,0
"3589",0,0,0,0,0
"3591",1,1,1,1,0
"3592",0,0,0,0,0
"3593",0,0,0,0,0
"3594",1,1,1,1,0
"3597",0,0,0,0,0
"3598",0,0,0,0,0
"3602",0,0,0,0,0
"3604",0,0,0,0,0
"3608",0,0,0,0,0
"3609",0,0,0,0,0
"3611",0,0,0,0,0
"3612",0,0,0,0,0
"3614",1,1,1,1,0
"3618",0,0,0,0,0
"3619",1,1,1,1,0
"3620",0,0,0,0,0
"3621",0,0,0,0,0
"3622",0,0,0,0,0
"3623",0,0,0,0,0
"3626",0,0,0,0,0
"3627",0,0,0,0,0
"3630",0,0,0,0,0
"3633",1,1,1,1,0
"3635",0,0,0,0,0
"3641",0,0,0,0,0
"3644",1,1,1,1,0
"3645",0,0,0,0,0
"3648",1,0,0,0,0
"3651",0,0,0,0,0
"3652",0,0,0,0,0
"3654",0,0,0,0,0
"3655",0,0,0,0,0
"3661",0,0,0,0,0
"3662",0,0,0,0,0
"3663",0,0,0,0,0
"3665",0,0,0,0,0
"3666",1,0,0,0,0
"3667",0,0,0,0,0
"3669",0,0,0,0,0
"3670",0,0,0,0,0
"3671",0,0,0,0,0
"3674",0,0,0,0,0
"3675",0,0,0,0,0
"3676",1,1,1,1,0
"3679",0,0,0,0,0
"3680",0,0,0,0,0
"3682",0,0,0,0,0
"3684",0,0,0,0,0
"3685",0,0,0,0,0
"3686",0,0,0,0,0
"3687",0,0,1,1,0
"3689",0,0,0,0,0
"3691",0,0,0,0,0
"3693",0,0,1,0,0
"3695",0,0,0,0,0
"3696",1,1,1,1,0
"3697",0,0,0,0,0
"3698",1,1,1,1,0
"3699",0,0,0,0,0
"3702",1,1,1,1,0
"3703",0,0,0,0,0
"3707",0,0,0,0,0
"3709",0,0,0,0,0
"3710",0,0,0,0,0
"3711",1,1,1,1,0
"3712",0,0,0,0,0
"3713",1,1,1,1,0
"3714",1,1,1,1,0
"3715",0,0,0,0,0
"3716",0,0,0,0,0
"3718",0,0,0,0,0
"3719",0,0,0,0,0
"3720",0,0,0,0,0
"3721",0,0,0,0,0
"3724",0,0,0,0,0
"3727",0,0,0,0,0
"3728",0,0,0,0,0
"3731",0,0,0,0,0
"3733",0,0,0,0,0
"3736",0,0,0,0,0
"3737",1,1,1,1,0
"3739",0,1,1,0,0
"3741",0,0,0,0,0
"3743",0,0,0,0,0
"3744",0,0,0,0,0
"3747",0,0,0,0,0
"3748",0,0,0,0,0
"3750",0,0,0,0,0
"3755",0,0,0,0,0
"3756",0,0,0,0,0
"3758",0,0,0,0,0
"3762",0,0,0,0,0
"3763",0,0,0,0,0
"3764",0,0,0,0,0
"3767",0,0,0,0,0
"3771",1,1,1,1,0
"3772",0,0,0,0,0
"3776",0,0,0,0,0
"3779",0,0,0,0,0
"3780",0,0,1,0,0
"3782",1,1,1,1,0
"3784",0,0,0,0,0
"3785",0,0,0,0,0
"3786",0,0,0,0,0
"3790",0,0,0,0,0
"3794",0,0,0,0,0
"3798",0,0,0,0,0
"3799",1,1,1,1,0
"3801",0,0,0,0,0
"3802",0,0,0,0,0
"3804",0,0,0,0,0
"3805",0,0,0,0,0
"3807",1,1,1,1,0
"3808",0,0,0,0,0
"3809",0,0,0,0,0
"3812",0,0,0,0,0
"3815",0,0,0,0,0
"3817",0,0,0,0,0
"3818",0,0,0,0,0
"3822",0,0,0,0,0
"3828",0,0,0,0,0
"3829",0,0,0,0,0
"3830",0,0,1,0,0
"3832",0,0,0,0,0
"3833",0,0,0,0,0
"3835",0,0,0,0,0
"3837",0,0,0,0,0
"3839",0,0,0,0,0
"3842",0,0,0,0,0
"3844",0,0,0,0,0
"3845",0,0,0,0,0
"3846",1,0,1,0,0
"3848",0,0,0,0,0
"3850",1,0,0,0,0
"3854",0,0,0,0,0
"3858",0,0,0,0,0
"3859",0,0,0,0,0
"3862",1,1,1,1,0
"3864",0,0,0,0,0
"3865",0,0,0,0,0
"3867",0,0,0,0,0
"3869",0,0,0,0,0
"3875",0,0,0,0,0
"3876",0,0,0,0,0
"3877",0,0,0,0,0
"3878",0,0,0,0,0
"3881",0,0,0,0,0
"3883",0,0,0,0,0
"3887",0,0,0,0,0
"3889",0,0,0,0,0
"3892",0,0,0,0,0
"3894",0,0,0,0,0
"3895",0,0,0,0,0
"3898",0,0,0,0,0
"3900",1,1,1,1,0
"3902",0,0,0,0,0
"3904",0,0,0,0,0
"3905",0,0,0,0,0
"3906",0,0,0,0,0
"3908",0,0,0,0,0
"3909",0,0,0,0,0
"3910",1,1,1,1,0
"3911",0,0,0,0,0
"3915",1,1,1,1,0
"3917",0,0,0,0,0
"3921",0,0,0,0,0
"3923",0,0,0,0,0
"3924",0,0,0,0,0
"3927",0,0,0,0,0
"3928",1,1,1,1,0
"3929",0,0,0,0,0
"3931",0,0,0,0,0
"3932",0,0,0,0,0
"3933",0,0,0,0,0
"3934",0,0,0,0,0
"3935",0,0,0,0,0
"3936",1,1,1,1,0
"3938",0,0,0,0,0
"3939",0,0,0,0,0
"3940",0,0,0,0,0
"3941",0,0,0,0,0
"3942",0,0,0,0,0
"3943",0,0,0,0,0
"3945",0,0,0,0,0
"3946",0,0,0,0,0
"3947",1,1,1,1,0
"3949",0,0,0,0,0
"3951",0,0,0,0,0
"3952",0,0,0,0,0
"3954",0,0,0,0,0
"3956",0,0,0,0,0
"3959",0,0,0,0,0
"3961",0,0,0,0,0
"3962",0,0,0,0,0
"3964",1,1,1,1,0
"3969",0,0,0,0,0
"3970",1,1,1,1,0
"3971",0,0,0,0,0
"3973",0,0,0,0,0
"3975",0,0,0,0,0
"3976",0,0,0,0,0
"3977",0,0,0,0,0
"3978",1,1,1,1,0
"3979",0,0,0,0,0
"3983",0,0,0,0,0
"3986",1,1,1,1,0
"3987",0,0,0,0,0
"3988",0,0,0,0,0
"3989",0,0,0,0,0
"3990",0,0,0,0,0
"3991",0,0,0,0,0
"3993",0,0,0,0,0
"3998",0,0,0,0,0
"3999",0,0,0,0,0
"4000",0,0,0,0,0
"4002",0,0,0,0,0
"4003",0,0,0,0,0
"4004",0,0,0,0,0
"4006",0,0,0,0,0
"4007",0,0,0,0,0
"4008",0,0,0,0,0
"4015",1,1,1,1,0
"4016",0,0,0,0,0
"4020",0,0,0,0,0
"4021",1,1,1,1,0
"4022",0,0,0,0,0
"4024",0,0,0,0,0
"4026",1,1,1,1,0
"4027",0,0,0,0,0
"4033",0,0,0,0,0
"4043",0,0,0,0,0
"4045",1,1,1,1,0
"4046",0,0,0,0,0
"4049",0,0,0,0,0
"4052",0,0,0,0,0
