"","yHat.sdefault","yHat.sauc1","yHat.sauc2","yHat.sauc3","yActual"
"2085",0,0,0,0,1
"2086",0,0,0,0,1
"2087",1,1,1,1,1
"2088",0,0,1,0,1
"2092",1,1,1,1,1
"2096",1,1,1,1,1
"2100",1,1,1,1,1
"2101",0,0,0,0,1
"2102",1,1,1,1,1
"2103",0,0,0,0,1
"2112",0,0,0,0,1
"2115",1,1,1,1,1
"2116",0,0,0,0,1
"2120",1,1,1,1,1
"2121",1,1,1,1,1
"2122",0,0,0,0,1
"2126",1,1,1,1,1
"2130",1,1,1,1,1
"2132",1,1,1,1,1
"2139",1,1,1,1,1
"2140",1,1,1,1,1
"2142",0,0,0,0,1
"2143",1,1,1,1,1
"2145",0,0,0,0,1
"2146",1,1,1,1,1
"2147",1,1,1,1,1
"2149",1,0,0,0,1
"2150",0,0,0,0,1
"2151",1,1,1,1,1
"2152",1,1,1,1,1
"2153",1,1,1,1,1
"2155",1,0,0,0,1
"2156",1,1,1,1,1
"2157",0,0,0,0,1
"2158",0,0,0,0,1
"2159",1,1,1,1,1
"2161",1,1,1,1,1
"2162",1,1,1,1,1
"2164",1,1,1,1,1
"2165",1,1,1,1,1
"2167",1,1,1,1,1
"2168",1,1,1,1,1
"2169",0,0,0,0,1
"2170",1,1,1,1,1
"2171",1,1,1,1,1
"2173",1,1,1,1,1
"2174",0,0,0,0,1
"2175",1,1,1,1,1
"2176",1,1,1,1,1
"2178",1,1,1,1,1
"2179",1,1,1,1,1
"2180",1,1,1,1,1
"2182",1,1,1,1,1
"2183",1,1,1,1,1
"2184",1,1,1,1,1
"2186",0,0,0,0,1
"2190",1,1,1,1,1
"2192",1,1,1,1,1
"2194",1,1,1,1,1
"2195",1,1,1,1,1
"2196",1,1,1,1,1
"2197",0,0,0,0,1
"2200",0,0,0,0,1
"2201",0,0,0,0,1
"2203",1,1,1,1,1
"2204",0,0,0,0,1
"2205",0,0,0,0,1
"2206",1,1,1,1,1
"2207",1,1,1,1,1
"2210",1,1,1,1,1
"2213",0,0,0,0,1
"2214",1,1,1,1,1
"2216",0,0,0,0,1
"2217",1,1,1,1,1
"2222",1,0,1,1,1
"2223",1,1,1,1,1
"2227",0,0,0,0,1
"2233",0,0,0,0,1
"2237",1,1,1,1,1
"2240",1,1,1,1,1
"2242",1,1,1,1,1
"2244",1,1,1,1,1
"2247",0,0,0,0,1
"2249",0,0,0,0,1
"2252",1,1,1,1,1
"2254",0,0,0,0,1
"2255",1,1,1,1,1
"2256",1,1,1,1,1
"2260",1,1,1,1,1
"2263",1,1,1,1,1
"2265",1,1,1,1,1
"2266",1,1,1,1,1
"2267",1,1,1,1,1
"2268",1,1,1,1,1
"2269",1,1,1,1,1
"2270",1,1,1,1,1
"2271",0,0,0,0,1
"2273",1,1,1,1,1
"2275",1,1,1,1,1
"2278",1,1,1,1,1
"2281",1,1,1,1,1
"2282",1,1,0,1,1
"2286",0,0,0,0,1
"2288",0,0,0,0,1
"2294",0,0,0,0,1
"2295",0,0,0,0,1
"2302",1,1,1,1,1
"2307",1,1,1,1,1
"2308",1,1,1,1,1
"2311",1,1,1,1,1
"2314",0,0,0,0,1
"2315",1,1,1,1,1
"2317",0,0,0,1,1
"2319",1,1,1,1,1
"2322",0,0,0,0,1
"2323",1,1,1,1,1
"2328",1,1,1,1,1
"2329",1,1,1,1,1
"2330",1,1,1,1,1
"2332",0,0,0,0,1
"2336",1,1,1,1,1
"2337",1,1,1,1,1
"2338",1,1,1,1,1
"2340",1,1,1,1,1
"2342",0,1,0,1,1
"2346",1,1,1,1,1
"2348",1,1,1,1,1
"2350",1,1,1,1,1
"2351",1,1,1,1,1
"2353",0,0,0,0,1
"2355",1,1,1,1,1
"2358",1,1,1,1,1
"2359",1,1,1,1,1
"2360",1,1,1,1,1
"2361",0,0,0,0,1
"2362",1,1,1,1,1
"2366",1,1,1,1,1
"2369",0,0,0,0,1
"2370",1,1,1,1,1
"2372",1,1,1,1,1
"2373",1,1,1,1,1
"2380",1,1,1,1,1
"2387",0,0,0,0,1
"2388",1,1,1,1,1
"2391",1,1,1,1,1
"2393",0,1,0,1,1
"2395",1,1,1,1,1
"2402",1,1,1,1,1
"2403",1,1,1,0,1
"2404",1,1,1,1,1
"2406",1,1,1,1,1
"2408",0,0,0,0,1
"2409",0,0,0,0,1
"2411",1,1,1,1,1
"2412",0,0,0,0,1
"2415",1,1,1,1,1
"2416",1,1,1,1,1
"2417",1,1,1,1,1
"2421",1,1,1,1,1
"2422",1,1,1,1,1
"2425",1,1,1,1,1
"2426",0,0,0,0,1
"2427",1,1,1,1,1
"2428",1,1,1,1,1
"2429",1,1,1,1,1
"2431",1,1,1,1,1
"2432",0,0,0,0,1
"2433",0,0,0,0,1
"2434",1,1,1,1,1
"2436",1,1,1,1,1
"2438",0,0,0,0,1
"2440",1,1,1,1,1
"2443",1,1,1,1,1
"2444",0,0,0,0,1
"2445",1,1,1,1,1
"2447",0,0,0,0,1
"2448",1,1,1,1,1
"2451",1,1,1,1,1
"2452",1,1,1,1,1
"2454",0,0,0,0,1
"2457",1,1,1,1,1
"2458",0,0,1,1,1
"2459",0,0,0,0,1
"2460",1,1,1,1,1
"2461",0,0,0,0,1
"2462",1,1,1,1,1
"2463",1,1,1,1,1
"2465",0,0,0,0,1
"2467",1,0,0,1,1
"2468",0,0,0,0,1
"2469",0,0,0,0,1
"2470",1,1,1,1,1
"2471",0,0,0,0,1
"2473",1,1,1,1,1
"2474",1,1,1,1,1
"2475",1,1,1,1,1
"2480",1,1,1,1,1
"2483",1,1,1,1,1
"2487",1,1,1,1,1
"2488",1,1,1,1,1
"2491",1,1,1,1,1
"2493",0,0,0,0,1
"2494",0,0,0,0,1
"2498",1,1,1,1,1
"2499",1,1,1,1,1
"2501",1,1,1,1,1
"2502",0,0,0,0,1
"2503",0,0,0,0,1
"2504",1,1,1,1,1
"2506",1,1,1,1,1
"2508",1,1,1,1,1
"2510",0,0,0,0,1
"2511",1,1,1,1,1
"2514",1,1,1,1,1
"2516",1,1,1,1,1
"2524",1,1,1,1,1
"2525",1,1,1,1,1
"2526",1,1,1,1,1
"2530",0,0,0,0,1
"2531",1,1,1,1,1
"2532",0,0,0,0,1
"2535",1,1,1,1,1
"2536",1,1,1,1,1
"2537",1,1,1,1,1
"2538",1,1,1,1,1
"2539",1,1,1,1,1
"2540",0,0,0,0,1
"2542",1,1,0,1,1
"2543",1,1,1,1,1
"2544",1,1,1,1,1
"2550",1,1,1,1,1
"2551",1,1,1,1,1
"2552",0,0,0,0,1
"2555",1,1,1,1,1
"2561",1,1,1,1,1
"2563",1,1,1,1,1
"2565",1,1,1,1,1
"2567",0,0,0,0,1
"2570",1,1,1,1,1
"2571",1,1,1,1,1
"2574",1,1,1,1,1
"2575",0,0,0,0,1
"2576",1,1,1,1,1
"2578",1,1,1,1,1
"2580",1,1,1,1,1
"2581",1,1,1,1,1
"2583",1,1,1,1,1
"2584",1,1,1,1,1
"2586",1,1,1,1,1
"2587",1,1,1,1,1
"2588",0,0,1,0,1
"2589",1,1,1,1,1
"2591",0,0,0,0,1
"2594",1,1,1,1,1
"2596",0,0,0,0,1
"2597",1,0,0,0,1
"2598",1,1,1,1,1
"2600",1,1,1,1,1
"2602",1,1,1,1,1
"2604",1,1,1,1,1
"2606",0,0,0,0,1
"2610",1,1,1,1,1
"2613",1,1,1,1,1
"2614",1,1,1,1,1
"2616",1,1,1,1,1
"2617",1,1,1,1,1
"2618",0,0,0,0,1
"2619",1,1,1,1,1
"2620",0,0,0,0,1
"2621",1,1,1,1,1
"2622",1,1,0,1,1
"2623",0,0,0,0,1
"2627",1,1,1,1,1
"2628",1,1,1,1,1
"2629",1,1,1,1,1
"2632",1,1,1,1,1
"2633",0,0,0,0,1
"2636",1,1,1,1,1
"2641",1,1,1,1,1
"2642",0,0,0,0,1
"2645",0,0,0,0,1
"2647",1,1,1,1,1
"2648",0,0,0,0,1
"2650",0,0,0,0,1
"2652",0,0,0,0,1
"2654",1,1,1,1,1
"2656",1,1,1,1,1
"2657",0,0,0,0,1
"2661",1,1,1,1,1
"2665",1,1,1,1,1
"2666",1,1,1,1,1
"2668",1,1,1,1,1
"2669",0,0,0,0,1
"2673",1,1,1,1,1
"2674",1,1,1,1,1
"2680",0,0,0,0,1
"2681",1,1,1,1,1
"2682",1,1,1,1,1
"2683",1,1,1,1,1
"2687",1,1,1,1,1
"2688",1,1,1,1,1
"2689",0,0,0,0,1
"2690",1,1,1,1,1
"2693",0,0,0,0,1
"2694",0,0,0,0,1
"2695",0,0,0,0,1
"2697",1,1,1,1,1
"2698",0,0,0,0,1
"2699",1,1,1,1,1
"2700",1,0,1,1,1
"2702",1,1,1,1,1
"2703",1,1,1,1,1
"2704",1,1,1,1,1
"2705",1,1,1,1,1
"2707",0,0,0,0,1
"2708",0,0,0,0,1
"2709",0,0,0,0,1
"2710",1,1,1,1,1
"2712",1,1,1,1,1
"2713",1,1,1,1,1
"2715",0,0,0,0,1
"2717",1,1,1,1,1
"2719",1,1,1,1,1
"2720",1,1,1,1,1
"2721",0,0,0,0,1
"2724",0,0,0,0,1
"2729",1,1,1,1,1
"2730",1,1,1,1,1
"2731",1,1,1,1,1
"2732",0,0,0,0,1
"2735",0,0,0,0,1
"2737",0,0,1,1,1
"2738",1,1,1,1,1
"2739",1,1,1,1,1
"2740",1,1,1,1,1
"2742",0,0,0,0,1
"2743",0,0,0,0,1
"2745",1,1,1,1,1
"2746",1,1,1,1,1
"2750",1,1,1,1,1
"2751",0,0,0,0,1
"2752",0,0,0,0,1
"2753",0,0,0,0,1
"2756",1,1,1,1,1
"2757",0,0,0,0,1
"2759",1,1,1,1,1
"2760",1,1,1,1,1
"2761",0,0,0,0,1
"2762",1,1,1,1,1
"2765",0,0,0,0,1
"2766",0,0,0,0,1
"2769",1,1,1,1,1
"2770",1,1,1,1,1
"2771",1,1,1,1,1
"2773",1,1,1,1,1
"2774",1,1,1,1,1
"2775",0,0,0,0,1
"2776",1,1,1,1,1
"2780",0,0,0,0,1
"2781",1,1,1,1,1
"2783",1,0,0,0,1
"2784",1,1,1,1,1
"2786",1,1,1,0,1
"2787",1,0,1,1,1
"2789",1,1,1,1,1
"2791",1,1,1,1,1
"2794",0,0,0,0,1
"2795",0,0,0,0,1
"2796",1,1,1,1,1
"2797",1,1,1,1,1
"2800",0,0,0,0,1
"2801",0,0,0,0,1
"2803",1,1,1,1,1
"2804",1,1,1,1,1
"2806",0,0,0,0,1
"2807",1,1,1,1,1
"2809",0,0,0,0,1
"2810",1,1,1,1,1
"2811",1,1,1,1,1
"2812",1,1,1,1,1
"2815",0,0,0,0,1
"2816",1,1,1,1,1
"2818",0,0,0,0,1
"2820",0,0,0,0,1
"2821",1,1,1,1,1
"2824",1,1,1,1,1
"2825",1,1,1,1,1
"2834",1,1,1,1,1
"2836",1,1,1,1,1
"2837",1,1,1,1,1
"2840",1,1,1,1,1
"2842",1,1,1,1,1
"2844",1,1,1,1,1
"2845",0,0,0,0,1
"2848",0,0,0,0,1
"2849",1,1,1,1,1
"2850",1,1,1,1,1
"2851",1,1,1,1,1
"2854",1,1,1,1,1
"2856",1,1,1,1,1
"2858",1,1,1,1,1
"2859",1,0,1,1,1
"2861",1,1,1,1,1
"2863",0,1,1,1,1
"2864",1,1,1,1,1
"2865",0,0,0,0,1
"2867",0,0,0,0,1
"2870",1,1,1,1,1
"2871",1,1,1,1,1
"2874",0,0,0,0,1
"2875",1,1,1,1,1
"2876",1,1,1,1,1
"2884",0,0,0,0,1
"2885",1,1,1,1,1
"2886",1,1,1,1,1
"2887",1,1,1,1,1
"2888",0,0,0,0,1
"2893",1,1,1,1,1
"2895",1,1,1,1,1
"2897",1,1,1,1,1
"2898",1,1,1,1,1
"2900",1,1,1,1,1
"2901",1,1,1,1,1
"2902",1,1,1,1,1
"2903",1,1,1,1,1
"2904",0,0,0,0,1
"2905",0,0,0,0,1
"2906",1,1,1,1,1
"2908",1,1,1,1,1
"2909",1,1,1,1,1
"2912",1,1,1,1,1
"2913",0,0,0,0,1
"2914",1,1,1,1,1
"2917",1,1,1,1,1
"2918",1,1,1,1,1
"2921",0,0,0,0,1
"2923",1,1,1,1,1
"2924",0,0,0,0,1
"2928",1,1,1,1,1
"2929",1,1,1,1,1
"2931",0,0,0,0,1
"2935",0,0,0,0,1
"2937",1,1,1,1,1
"2938",1,1,1,1,1
"2943",1,1,1,1,1
"2944",1,1,1,1,1
"2946",0,0,0,0,1
"2947",0,0,0,0,1
"2948",1,1,1,1,1
"2949",1,1,1,1,1
"2950",0,0,0,0,1
"2951",1,1,1,1,1
"2952",0,0,0,0,1
"2953",1,1,1,1,1
"2954",1,1,1,1,1
"2957",1,1,1,1,1
"2958",0,0,0,0,1
"2961",1,1,1,1,1
"2964",1,1,1,1,1
"2966",1,1,1,1,1
"2967",1,1,1,1,1
"2968",0,0,0,0,1
"2969",1,1,1,1,1
"2970",1,1,1,1,1
"2971",0,0,0,0,1
"2972",0,0,1,0,1
"2973",0,0,0,0,1
"2975",1,1,1,1,1
"2977",1,1,1,1,1
"2978",1,1,1,1,1
"2979",1,1,1,1,1
"2980",1,1,1,1,1
"2983",1,1,1,1,1
"2984",1,1,1,1,1
"2986",1,1,1,1,1
"2987",1,1,1,1,1
"2989",1,1,1,1,1
"2990",1,1,1,1,1
"2991",0,0,0,0,1
"2992",0,0,0,0,1
"2993",1,1,1,1,1
"2994",1,1,1,1,1
"2995",1,1,1,1,1
"2998",1,1,1,1,1
"2999",1,1,1,1,1
"3000",0,0,0,0,1
"3001",1,1,1,1,1
"3002",1,1,1,1,1
"3006",1,1,1,1,1
"3010",1,1,1,1,1
"3011",1,1,1,1,1
"3013",1,1,1,1,1
"3014",1,1,1,1,1
"3019",1,1,1,1,1
"3021",0,0,0,0,1
"3022",1,1,1,1,1
"3023",0,0,0,0,1
"3026",1,1,1,1,1
"3027",1,1,1,1,1
"3028",0,0,0,0,1
"3029",1,1,1,1,1
"3032",1,1,1,1,1
"3033",1,1,1,1,1
"3036",1,1,1,1,1
"3040",1,1,1,1,1
"3042",0,0,0,0,1
"3047",1,1,1,1,1
"3048",1,1,1,1,1
"3050",1,1,1,1,1
"3055",1,1,1,1,1
"3058",1,1,1,1,1
"3060",1,1,1,1,1
"3063",1,1,1,1,1
"3065",1,1,1,1,1
"3066",0,0,1,1,1
"3068",1,1,1,1,1
"3069",0,0,0,0,1
"3073",0,0,0,0,1
"3074",1,1,1,1,1
"3076",1,0,0,0,1
"3079",0,0,0,0,1
"3080",1,1,1,1,1
"3081",0,0,0,0,1
"3082",1,1,1,1,1
"3083",0,0,0,0,1
"3084",1,1,1,1,1
"3085",1,1,1,1,1
"3088",0,0,0,0,1
"3097",0,0,0,0,1
"3098",0,0,0,0,1
"3100",1,1,1,1,1
"3101",1,1,1,1,1
"3102",1,1,1,1,1
"3107",0,0,0,0,1
"3108",0,0,0,0,1
"3110",0,1,1,1,1
"3115",0,0,0,0,1
"3116",0,0,0,0,1
"3117",1,1,1,1,1
"3118",1,1,1,1,1
"3120",1,1,1,1,1
"3122",1,1,1,1,1
"3124",1,1,1,1,1
"3126",1,1,1,1,1
"3128",1,1,1,1,1
"3129",1,1,1,1,1
"3130",1,1,1,1,1
"3131",1,1,1,1,1
"3132",1,1,1,1,1
"3133",1,1,1,1,1
"3135",0,0,0,0,1
"3141",0,0,0,0,1
"3143",1,1,1,1,1
"3147",0,0,0,0,1
"3153",1,1,1,1,1
"3154",1,1,1,1,1
"3155",0,0,1,1,1
"3156",1,1,1,1,1
"3159",0,0,0,0,1
"3160",1,1,1,1,1
"3163",1,1,1,1,1
"3164",1,1,1,1,1
"3167",0,0,0,0,1
"3168",0,0,0,0,1
"3172",1,1,1,1,1
"3175",1,1,1,1,1
"3176",1,1,1,1,1
"3177",0,0,0,0,1
"3178",1,1,1,1,1
"3179",0,0,0,0,1
"3180",0,0,0,0,1
"3182",0,0,0,0,1
"3183",1,0,0,0,1
"3184",1,1,1,1,1
"3185",1,1,0,1,1
"3186",1,1,1,1,1
"3187",1,1,1,1,1
"3188",1,1,1,1,1
"3192",1,1,1,1,1
"3193",0,0,0,0,1
"3196",0,0,0,0,1
"3197",1,1,1,1,1
"3202",0,0,0,0,1
"3204",1,1,1,1,1
"3205",0,0,0,0,1
"3206",1,1,1,1,1
"3208",1,1,1,1,1
"3211",1,1,1,1,1
"3212",1,1,1,1,1
"3214",1,1,1,1,1
"3216",1,1,1,1,1
"3218",0,0,0,0,1
"3219",0,0,0,0,1
"3220",0,0,0,0,1
"3221",1,1,1,1,1
"3222",1,1,1,1,1
"3226",1,1,1,1,1
"3229",1,1,1,1,1
"3232",0,0,0,0,1
"3234",0,0,0,0,1
"3236",0,0,0,0,1
"3238",0,0,0,0,1
"3245",1,1,1,1,1
"3246",1,1,1,1,1
"3249",1,0,1,1,1
"3250",1,1,1,1,1
"3251",1,1,1,1,1
"3254",1,1,1,1,1
"3255",0,0,0,0,1
"3259",0,0,1,0,1
"3261",1,1,1,1,1
"3268",1,1,1,1,1
"3269",1,1,1,1,1
"3271",1,0,0,0,1
"3273",0,0,0,0,1
"3275",0,0,0,0,1
"3281",1,1,1,1,1
"3284",1,1,1,1,1
"3285",1,1,1,1,1
"3286",1,1,1,1,1
"3288",1,1,1,1,1
"3289",1,1,0,1,1
"3290",0,0,0,0,1
"3291",1,1,1,1,1
"3293",0,0,0,0,1
"3294",1,1,0,1,1
"3295",1,1,1,1,1
"3296",0,0,0,0,1
"3299",1,1,1,1,1
"3300",0,0,0,0,1
"3301",1,1,1,1,1
"3304",0,0,0,0,1
"3305",1,1,1,1,1
"3306",0,0,0,0,1
"3308",1,1,1,1,1
"3309",1,1,1,1,1
"3311",0,0,0,0,1
"3312",1,1,1,1,1
"3316",1,1,1,1,1
"3318",1,1,1,1,1
"3319",1,1,1,1,1
"3322",1,1,1,1,1
"3324",1,1,1,1,1
"3327",1,1,1,1,1
"3329",0,0,0,0,1
"3330",1,1,1,1,1
"3333",1,1,1,1,1
"3337",1,1,1,1,1
"3340",1,1,1,1,1
"3344",1,1,1,1,1
"3347",1,1,1,1,1
"3348",0,0,0,0,1
"3349",1,1,1,1,1
"3351",1,1,1,1,1
"3352",0,0,0,0,1
"3354",1,1,1,1,1
"3355",1,0,1,1,1
"3356",1,1,1,1,1
"3357",0,0,0,0,1
"3358",0,0,0,0,1
"3359",0,0,0,0,1
"3360",0,0,0,0,1
"3362",1,1,1,1,1
"3364",1,1,1,1,1
"3365",1,1,1,1,1
"3366",1,1,1,1,1
"3370",0,0,0,0,1
"3371",1,1,1,1,1
"3372",0,0,0,0,1
"3374",1,1,1,1,1
"3375",1,0,0,0,1
"3377",1,1,1,1,1
"3378",1,1,1,1,1
"3379",1,1,1,1,1
"3384",1,0,1,1,1
"3385",0,0,0,0,1
"3389",0,0,0,0,1
"3392",1,1,1,1,1
"3394",0,0,0,0,1
"3395",0,0,0,0,1
"3397",1,1,1,1,1
"3398",1,1,0,1,1
"3399",1,1,1,1,1
"3401",1,1,1,1,1
"3404",1,1,1,1,1
"3408",1,1,1,1,1
"3409",0,0,0,0,1
"3411",0,0,0,0,1
"3416",1,1,1,1,1
"3420",1,1,1,1,1
"3424",1,1,1,1,1
"3425",1,1,1,1,1
"3430",0,0,0,0,1
"3431",1,1,1,1,1
"3434",1,1,1,1,1
"3435",0,0,0,0,1
"3436",1,1,1,1,1
"3437",0,0,0,0,1
"3438",1,1,1,1,1
"3439",0,0,0,0,1
"3440",1,1,1,1,1
"3441",1,1,1,1,1
"3442",0,0,0,0,1
"3446",1,1,1,1,1
"3447",1,1,1,1,1
"3450",1,1,1,1,1
"3451",0,0,0,0,1
"3452",1,1,1,1,1
"3454",1,1,1,1,1
"3456",1,1,1,1,1
"3460",0,0,0,0,1
"3461",1,1,1,1,1
"3463",1,0,0,0,1
"3468",1,1,1,1,1
"3469",0,0,0,0,1
"3470",1,1,1,1,1
"3471",1,1,1,1,1
"3474",0,0,0,0,1
"3475",0,0,0,0,1
"3478",1,1,1,1,1
"3479",0,0,0,0,1
"3480",0,0,0,0,1
"3485",0,1,1,1,1
"3486",0,0,0,0,1
"3487",0,1,1,1,1
"3488",1,1,1,1,1
"3489",1,1,1,1,1
"3490",1,1,1,1,1
"3493",1,1,1,1,1
"3494",0,0,0,0,1
"3495",1,1,0,1,1
"3498",0,0,0,0,1
"3503",1,1,1,1,1
"3508",1,1,1,1,1
"3510",1,1,1,1,1
"3513",1,1,1,1,1
"3517",0,0,1,0,1
"3521",1,1,1,1,1
"3523",1,1,1,1,1
"3525",1,1,1,1,1
"3526",0,0,0,0,1
"3527",1,1,1,1,1
"3532",0,0,0,0,1
"3539",1,1,1,1,1
"3542",1,1,1,1,1
"3543",0,0,0,0,1
"3545",1,1,1,1,1
"3546",1,1,1,1,1
"3548",0,0,0,0,1
"3550",1,1,1,1,1
"3553",1,1,1,1,1
"3554",1,1,1,1,1
"3556",0,0,0,0,1
"3558",1,1,1,1,1
"3561",1,1,1,1,1
"3562",1,1,1,1,1
"3563",1,0,0,0,1
"3567",1,1,1,1,1
"3568",1,1,1,1,1
"3569",0,0,0,0,1
"3570",1,1,1,1,1
"3571",1,1,1,1,1
"3573",1,1,1,1,1
"3575",1,1,1,1,1
"3576",0,0,0,0,1
"3577",1,1,1,1,1
"3579",1,1,1,1,1
"3582",0,1,1,1,1
"3585",1,1,1,1,1
"3586",0,0,0,0,1
"3590",1,1,1,1,1
"3595",0,0,0,0,1
"3596",0,0,0,0,1
"3599",1,1,1,1,1
"3600",1,1,1,1,1
"3601",0,0,0,0,1
"3603",1,1,1,1,1
"3605",0,0,0,0,1
"3606",1,0,0,0,1
"3607",0,0,0,0,1
"3610",0,0,0,0,1
"3613",1,1,1,1,1
"3615",1,1,1,1,1
"3616",0,0,0,0,1
"3617",0,0,0,0,1
"3624",0,0,0,0,1
"3625",1,1,1,1,1
"3628",0,0,0,0,1
"3629",0,0,0,0,1
"3631",1,1,1,1,1
"3632",1,1,1,1,1
"3634",1,0,0,0,1
"3636",1,1,1,1,1
"3637",1,1,1,1,1
"3638",0,0,0,0,1
"3639",0,0,0,0,1
"3640",1,1,1,1,1
"3642",1,0,0,0,1
"3643",1,1,1,1,1
"3646",1,1,1,1,1
"3647",1,1,1,1,1
"3649",0,0,0,0,1
"3650",0,0,0,0,1
"3653",1,0,0,0,1
"3656",1,1,1,1,1
"3657",0,0,0,0,1
"3658",1,1,1,1,1
"3659",0,0,0,0,1
"3660",1,1,1,1,1
"3664",1,1,1,1,1
"3668",1,1,0,1,1
"3672",1,1,1,1,1
"3673",1,1,1,1,1
"3677",0,0,0,0,1
"3678",1,1,1,1,1
"3681",0,0,0,0,1
"3683",0,0,0,0,1
"3688",1,1,1,1,1
"3690",0,0,0,0,1
"3692",1,1,1,1,1
"3694",1,1,1,1,1
"3700",1,1,1,1,1
"3701",0,0,0,0,1
"3704",1,1,1,1,1
"3705",1,1,1,1,1
"3706",0,0,0,0,1
"3708",1,1,1,1,1
"3717",1,1,1,1,1
"3722",1,1,1,1,1
"3723",0,1,1,0,1
"3725",0,0,0,0,1
"3726",1,1,1,1,1
"3729",1,1,1,1,1
"3730",1,1,1,1,1
"3732",1,1,1,1,1
"3734",0,1,1,1,1
"3735",1,1,1,1,1
"3738",1,1,1,1,1
"3740",1,1,1,1,1
"3742",1,1,1,1,1
"3745",1,1,1,1,1
"3746",1,1,1,1,1
"3749",1,1,1,1,1
"3751",1,1,0,1,1
"3752",1,1,1,1,1
"3753",1,1,1,1,1
"3754",0,0,0,0,1
"3757",1,1,1,1,1
"3759",1,1,1,1,1
"3760",0,0,0,0,1
"3761",1,1,1,1,1
"3765",1,1,1,1,1
"3766",1,1,1,1,1
"3768",0,0,0,0,1
"3769",0,0,0,0,1
"3770",1,1,1,1,1
"3773",1,1,1,1,1
"3774",1,1,1,1,1
"3775",1,1,1,1,1
"3777",0,0,0,0,1
"3778",1,1,1,1,1
"3781",1,1,1,1,1
"3783",1,1,1,1,1
"3787",0,0,0,0,1
"3788",1,1,1,1,1
"3789",1,1,1,1,1
"3791",0,0,0,0,1
"3792",1,1,1,1,1
"3793",1,1,1,1,1
"3795",1,1,1,1,1
"3796",0,0,0,0,1
"3797",1,1,1,1,1
"3800",1,1,1,1,1
"3803",1,1,1,1,1
"3806",0,0,0,0,1
"3810",0,0,0,0,1
"3811",1,1,1,1,1
"3813",1,0,0,0,1
"3814",0,0,0,0,1
"3816",1,1,1,1,1
"3819",1,1,1,1,1
"3820",1,1,1,1,1
"3821",0,0,0,0,1
"3823",1,1,1,1,1
"3824",1,1,1,1,1
"3825",1,1,1,1,1
"3826",1,1,1,1,1
"3827",1,1,1,1,1
"3831",1,1,1,1,1
"3834",1,1,1,1,1
"3836",1,1,1,1,1
"3838",0,0,0,0,1
"3840",1,1,1,1,1
"3841",1,1,1,1,1
"3843",1,1,0,1,1
"3847",0,0,0,0,1
"3849",0,1,1,1,1
"3851",1,1,1,1,1
"3852",1,0,0,0,1
"3853",1,1,1,1,1
"3855",1,1,1,1,1
"3856",1,1,1,0,1
"3857",0,0,0,0,1
"3860",0,0,0,0,1
"3861",1,1,1,1,1
"3863",1,1,1,1,1
"3866",1,1,1,1,1
"3868",0,0,0,0,1
"3870",0,0,0,0,1
"3871",0,0,0,0,1
"3872",0,0,0,0,1
"3873",0,0,0,0,1
"3874",0,0,0,0,1
"3879",1,1,1,1,1
"3880",1,1,1,1,1
"3882",1,1,1,1,1
"3884",1,1,1,1,1
"3885",1,1,1,1,1
"3886",1,1,1,1,1
"3888",0,0,0,0,1
"3890",0,0,0,0,1
"3891",1,1,1,1,1
"3893",1,1,1,1,1
"3896",1,1,1,1,1
"3897",1,1,1,1,1
"3899",0,0,0,0,1
"3901",0,0,0,0,1
"3903",0,0,0,0,1
"3907",0,0,0,0,1
"3912",0,0,0,0,1
"3913",1,1,1,1,1
"3914",0,0,0,0,1
"3916",1,1,1,1,1
"3918",0,0,0,0,1
"3919",1,1,1,1,1
"3920",0,0,0,0,1
"3922",0,0,0,0,1
"3925",1,0,0,0,1
"3926",1,1,1,1,1
"3930",0,0,0,0,1
"3937",0,0,0,0,1
"3944",0,0,0,0,1
"3948",0,0,0,0,1
"3950",1,1,1,1,1
"3953",0,0,0,0,1
"3955",0,0,0,0,1
"3957",1,1,1,1,1
"3958",1,1,0,1,1
"3960",0,0,0,0,1
"3963",0,0,0,0,1
"3965",1,1,1,1,1
"3966",1,1,1,1,1
"3967",1,1,1,1,1
"3968",0,1,1,1,1
"3972",1,1,1,1,1
"3974",1,1,1,1,1
"3980",1,1,1,1,1
"3981",1,1,1,1,1
"3982",1,1,1,1,1
"3984",1,1,1,1,1
"3985",0,0,0,0,1
"3992",0,1,1,0,1
"3994",0,0,0,0,1
"3995",1,1,1,1,1
"3996",1,1,1,1,1
"3997",1,1,1,1,1
"4001",0,0,0,0,1
"4005",1,1,1,1,1
"4009",1,1,0,1,1
"4010",0,0,0,0,1
"4011",0,0,0,0,1
"4012",0,0,1,1,1
"4013",0,0,0,0,1
"4014",1,1,1,1,1
"4017",1,1,1,1,1
"4018",1,1,1,1,1
"4019",1,1,1,1,1
"4023",1,0,0,0,1
"4025",1,1,1,1,1
"4028",0,0,0,0,1
"4029",0,0,0,0,1
"4030",0,0,0,0,1
"4031",1,1,1,1,1
"4032",0,0,0,0,1
"4034",0,0,0,0,1
"4035",1,1,1,1,1
"4036",0,0,0,0,1
"4037",1,1,1,1,1
"4038",0,0,0,0,1
"4039",0,0,0,0,1
"4040",1,1,1,1,1
"4041",0,0,0,0,1
"4042",1,1,1,1,1
"4044",1,1,1,1,1
"4047",1,0,0,0,1
"4048",0,0,0,0,1
